time,TAILWATER
361.7236961432,0.4880555E+16
361.7236961434,0.4880555E+16
361.7236961435,0.4880555E+16
361.7236961436,0.4880555E+16
361.7236961437,0.4880555E+16
361.7236961438,0.4880555E+16
361.7236961440,0.4880555E+16
361.7236961444,0.4880555E+16
361.7236961452,0.4880555E+16
361.7236961468,0.4880555E+16
361.7236961500,0.4880555E+16
361.7236961564,0.4880555E+16
361.7236961589,0.4880555E+16
361.7236961600,0.4880555E+16
361.7236961620,0.4880555E+16
361.7236961628,0.4880555E+16
361.7236961645,0.4880555E+16
361.7236961651,0.4880555E+16
361.7236961664,0.4880555E+16
361.7236961691,0.4880555E+16
361.7236961693,0.4880555E+16
361.7236961697,0.4880555E+16
361.7236961705,0.4880555E+16
361.7236961722,0.4880555E+16
361.7236961756,0.4880555E+16
361.7236961758,0.4880555E+16
361.7236961764,0.4880555E+16
361.7236961766,0.4880555E+16
361.7236961767,0.4880555E+16
361.7236961768,0.4880555E+16
361.7236961769,0.4880555E+16
361.7236961770,0.4880555E+16
361.7236961772,0.4880555E+16
361.7236961773,0.4880555E+16
361.7236961774,0.4880555E+16
361.7236961775,0.4880555E+16
361.7236961776,0.4880555E+16
361.7236961777,0.4880555E+16
361.7236961778,0.4880555E+16
361.7236961780,0.4880555E+16
361.7236961781,0.4880555E+16
361.7236961782,0.4880555E+16
361.7236961783,0.4880555E+16
361.7236961784,0.4880555E+16
361.7236961785,0.4880555E+16
361.7236961787,0.4880555E+16
361.7236961788,0.4880555E+16
361.7236961790,0.4880555E+16
361.7236961791,0.4880555E+16
361.7236961793,0.4880555E+16
361.7236961797,0.4880555E+16
361.7236961799,0.4880555E+16
361.7236961800,0.4880555E+16
361.7236961802,0.4880555E+16
361.7236961803,0.4880555E+16
361.7236961805,0.4880555E+16
361.7236961809,0.4880555E+16
361.7236961810,0.4880555E+16
361.7236961814,0.4880555E+16
361.7236961815,0.4880555E+16
361.7236961816,0.4880555E+16
361.7236961817,0.4880555E+16
361.7236961819,0.4880555E+16
361.7236961820,0.4880555E+16
361.7236961822,0.4880555E+16
361.7236961826,0.4880555E+16
361.7236961828,0.4880555E+16
361.7236961832,0.4880555E+16
361.7236961834,0.4880555E+16
361.7236961835,0.4880555E+16
361.7236961837,0.4880555E+16
361.7236961838,0.4880555E+16
361.7236961840,0.4880555E+16
361.7236961844,0.4880555E+16
361.7236961846,0.4880555E+16
361.7236961847,0.4880555E+16
361.7236961848,0.4880555E+16
361.7236961849,0.4880555E+16
361.7236961850,0.4880555E+16
361.7236961852,0.4880555E+16
361.7236961853,0.4880555E+16
361.7236961855,0.4880555E+16
361.7236961859,0.4880555E+16
361.7236961861,0.4880555E+16
361.7236961865,0.4880555E+16
361.7236961867,0.4880555E+16
361.7236961868,0.4880555E+16
361.7236961869,0.4880555E+16
361.7236961870,0.4880555E+16
361.7236961871,0.4880555E+16
361.7236961873,0.4880555E+16
361.7236961874,0.4880555E+16
361.7236961876,0.4880555E+16
361.7236961877,0.4880555E+16
361.7236961879,0.4880555E+16
361.7236961880,0.4880555E+16
361.7236961881,0.4880555E+16
361.7236961882,0.4880555E+16
361.7236961883,0.4880555E+16
361.7236961884,0.4880555E+16
361.7236961885,0.4880555E+16
361.7236961886,0.4880555E+16
361.7236961887,0.4880555E+16
361.7236961889,0.4880555E+16
361.7236961890,0.4880555E+16
361.7236961891,0.4880555E+16
361.7236961893,0.4880555E+16
361.7236961897,0.4880555E+16
361.7236961899,0.4880555E+16
361.7236961900,0.4880555E+16
361.7236961902,0.4880555E+16
361.7236961906,0.4880555E+16
361.7236961907,0.4880555E+16
361.7236961908,0.4880555E+16
361.7236961910,0.4880555E+16
361.7236961914,0.4880555E+16
361.7236961916,0.4880555E+16
361.7236961917,0.4880555E+16
361.7236961918,0.4880555E+16
361.7236961919,0.4880555E+16
361.7236961920,0.4880555E+16
361.7236961921,0.4880555E+16
361.7236961922,0.4880555E+16
361.7236961924,0.4880555E+16
361.7236961925,0.4880555E+16
361.7236961926,0.4880555E+16
361.7236961928,0.4880555E+16
361.7236961932,0.4880555E+16
361.7236961934,0.4880555E+16
361.7236961935,0.4880555E+16
361.7236961936,0.4880555E+16
361.7236961937,0.4880555E+16
361.7236961938,0.4880555E+16
361.7236961939,0.4880555E+16
361.7236961940,0.4880555E+16
361.7236961941,0.4880555E+16
361.7236961942,0.4880555E+16
361.7236961943,0.4880555E+16
361.7236961944,0.4880555E+16
361.7236961945,0.4880555E+16
361.7236961947,0.4880555E+16
361.7236961948,0.4880555E+16
361.7236961950,0.4880555E+16
361.7236961954,0.4880555E+16
361.7236961956,0.4880555E+16
361.7236961957,0.4880555E+16
361.7236961959,0.4880555E+16
361.7236961963,0.4880555E+16
361.7236961971,0.4880555E+16
361.7236961974,0.4880555E+16
361.7236961975,0.4880555E+16
361.7236961976,0.4880555E+16
361.7236961978,0.4880555E+16
361.7236961979,0.4880555E+16
361.7236961980,0.4880555E+16
361.7236961981,0.4880555E+16
361.7236961982,0.4880555E+16
361.7236961984,0.4880555E+16
361.7236961985,0.4880555E+16
361.7236961987,0.4880555E+16
361.7236961988,0.4880555E+16
361.7236961989,0.4880555E+16
361.7236961991,0.4880555E+16
361.7236961992,0.4880555E+16
361.7236961993,0.4880555E+16
361.7236961995,0.4880555E+16
361.7236961996,0.4880555E+16
361.7236961998,0.4880555E+16
361.7236961999,0.4880555E+16
361.7236962000,0.4880555E+16
361.7236962001,0.4880555E+16
361.7236962003,0.4880555E+16
361.7236962007,0.4880555E+16
361.7236962009,0.4880555E+16
361.7236962010,0.4880555E+16
361.7236962011,0.4880555E+16
361.7236962012,0.4880555E+16
361.7236962013,0.4880555E+16
361.7236962014,0.4880555E+16
361.7236962015,0.4880555E+16
361.7236962017,0.4880555E+16
361.7236962021,0.4880555E+16
361.7236962023,0.4880555E+16
361.7236962027,0.4880555E+16
361.7236962029,0.4880555E+16
361.7236962030,0.4880555E+16
361.7236962031,0.4880555E+16
361.7236962033,0.4880555E+16
361.7236962034,0.4880555E+16
361.7236962036,0.4880555E+16
361.7236962037,0.4880555E+16
361.7236962038,0.4880555E+16
361.7236962040,0.4880555E+16
361.7236962041,0.4880555E+16
361.7236962043,0.4880555E+16
361.7236962044,0.4880555E+16
361.7236962045,0.4880555E+16
361.7236962046,0.4880555E+16
361.7236962047,0.4880555E+16
361.7236962048,0.4880555E+16
361.7236962050,0.4880555E+16
361.7236962051,0.4880555E+16
361.7236962052,0.4880555E+16
361.7236962054,0.4880555E+16
361.7236962058,0.4880555E+16
361.7236962066,0.4880555E+16
361.7236962069,0.4880555E+16
361.7236962070,0.4880555E+16
361.7236962073,0.4880555E+16
361.7236962074,0.4880555E+16
361.7236962075,0.4880555E+16
361.7236962076,0.4880555E+16
361.7236962078,0.4880555E+16
361.7236962079,0.4880555E+16
361.7236962080,0.4880555E+16
361.7236962081,0.4880555E+16
361.7236962082,0.4880555E+16
361.7236962084,0.4880555E+16
361.7236962088,0.4880555E+16
361.7236962096,0.4880555E+16
361.7236962099,0.4880555E+16
361.7236962106,0.4880555E+16
361.7236962108,0.4880555E+16
361.7236962109,0.4880555E+16
361.7236962112,0.4880555E+16
361.7236962117,0.4880555E+16
361.7236962127,0.4880555E+16
361.7236962148,0.4880555E+16
361.7236962189,0.4880555E+16
361.7236962271,0.4880555E+16
361.7236962435,0.4880555E+16
361.7236962762,0.4880555E+16
361.7236963418,0.4880555E+16
361.7236964728,0.4880555E+16
361.7236967350,0.4880555E+16
361.7236967392,0.4880555E+16
361.7236967476,0.4880555E+16
361.7236967643,0.4880555E+16
361.7236967979,0.4880555E+16
361.7236968650,0.4880555E+16
361.7236969992,0.4880555E+16
361.7236970529,0.4880555E+16
361.7236970538,0.4880555E+16
361.7236970541,0.4880555E+16
361.7236970543,0.4880555E+16
361.7236970546,0.4880555E+16
361.7236970548,0.4880555E+16
361.7236970549,0.4880555E+16
361.7236970550,0.4880555E+16
361.7236970552,0.4880555E+16
361.7236970556,0.4880555E+16
361.7236970558,0.4880555E+16
361.7236970559,0.4880555E+16
361.7236970560,0.4880555E+16
361.7236970561,0.4880555E+16
361.7236970562,0.4880555E+16
361.7236970563,0.4880555E+16
361.7236970564,0.4880555E+16
361.7236970565,0.4880555E+16
361.7236970567,0.4880555E+16
361.7236970568,0.4880555E+16
361.7236970569,0.4880555E+16
361.7236970570,0.4880555E+16
361.7236970572,0.4880555E+16
361.7236970573,0.4880555E+16
361.7236970574,0.4880555E+16
361.7236970576,0.4880555E+16
361.7236970577,0.4880555E+16
361.7236970578,0.4880555E+16
361.7236970579,0.4880555E+16
361.7236970580,0.4880555E+16
361.7236970582,0.4880555E+16
361.7236970586,0.4880555E+16
361.7236970588,0.4880555E+16
361.7236970589,0.4880555E+16
361.7236970590,0.4880555E+16
361.7236970591,0.4880555E+16
361.7236970593,0.4880555E+16
361.7236970594,0.4880555E+16
361.7236970596,0.4880555E+16
361.7236970597,0.4880555E+16
361.7236970598,0.4880555E+16
361.7236970599,0.4880555E+16
361.7236970600,0.4880555E+16
361.7236970601,0.4880555E+16
361.7236970603,0.4880555E+16
361.7236970604,0.4880555E+16
361.7236970605,0.4880555E+16
361.7236970607,0.4880555E+16
361.7236970608,0.4880555E+16
361.7236970609,0.4880555E+16
361.7236970610,0.4880555E+16
361.7236970611,0.4880555E+16
361.7236970613,0.4880555E+16
361.7236970617,0.4880555E+16
361.7236970619,0.4880555E+16
361.7236970620,0.4880555E+16
361.7236970621,0.4880555E+16
361.7236970623,0.4880555E+16
361.7236970624,0.4880555E+16
361.7236970626,0.4880555E+16
361.7236970627,0.4880555E+16
361.7236970629,0.4880555E+16
361.7236970633,0.4880555E+16
361.7236970634,0.4880555E+16
361.7236970637,0.4880555E+16
361.7236970644,0.4880555E+16
361.7236970646,0.4880555E+16
361.7236970647,0.4880555E+16
361.7236970649,0.4880555E+16
361.7236970653,0.4880555E+16
361.7236970655,0.4880555E+16
361.7236970656,0.4880555E+16
361.7236970657,0.4880555E+16
361.7236970658,0.4880555E+16
361.7236970659,0.4880555E+16
361.7236970660,0.4880555E+16
361.7236970661,0.4880555E+16
361.7236970662,0.4880555E+16
361.7236970663,0.4880555E+16
361.7236970665,0.4880555E+16
361.7236970669,0.4880555E+16
361.7236970671,0.4880555E+16
361.7236970675,0.4880555E+16
361.7236970677,0.4880555E+16
361.7236970680,0.4880555E+16
361.7236970681,0.4880555E+16
361.7236970682,0.4880555E+16
361.7236970683,0.4880555E+16
361.7236970684,0.4880555E+16
361.7236970686,0.4880555E+16
361.7236970690,0.4880555E+16
361.7236970692,0.4880555E+16
361.7236970693,0.4880555E+16
361.7236970695,0.4880555E+16
361.7236970696,0.4880555E+16
361.7236970698,0.4880555E+16
361.7236970702,0.4880555E+16
361.7236970704,0.4880555E+16
361.7236970705,0.4880555E+16
361.7236970707,0.4880555E+16
361.7236970711,0.4880555E+16
361.7236970719,0.4880555E+16
361.7236970722,0.4880555E+16
361.7236970729,0.4880555E+16
361.7236970731,0.4880555E+16
361.7236970733,0.4880555E+16
361.7236970735,0.4880555E+16
361.7236970736,0.4880555E+16
361.7236970739,0.4880555E+16
361.7236970744,0.4880555E+16
361.7236970754,0.4880555E+16
361.7236970758,0.4880555E+16
361.7236970760,0.4880555E+16
361.7236970761,0.4880555E+16
361.7236970762,0.4880555E+16
361.7236970763,0.4880555E+16
361.7236970764,0.4880555E+16
361.7236970765,0.4880555E+16
361.7236970767,0.4880555E+16
361.7236970768,0.4880555E+16
361.7236970769,0.4880555E+16
361.7236970771,0.4880555E+16
361.7236970772,0.4880555E+16
361.7236970774,0.4880555E+16
361.7236970778,0.4880555E+16
361.7236970780,0.4880555E+16
361.7236970783,0.4880555E+16
361.7236970785,0.4880555E+16
361.7236970786,0.4880555E+16
361.7236970787,0.4880555E+16
361.7236970789,0.4880555E+16
361.7236970790,0.4880555E+16
361.7236970791,0.4880555E+16
361.7236970792,0.4880555E+16
361.7236970794,0.4880555E+16
361.7236970795,0.4880555E+16
361.7236970796,0.4880555E+16
361.7236970797,0.4880555E+16
361.7236970799,0.4880555E+16
361.7236970800,0.4880555E+16
361.7236970802,0.4880555E+16
361.7236970803,0.4880555E+16
361.7236970804,0.4880555E+16
