time,HEADWATER,TAILWATER,GAGE_1
375.0000000000,-333.32,-294.14,1128.8
376.0000000000,-357.88,-311.05,1170.3
377.0000000000,-382.67,-328.07,1212.1
378.0000000000,-407.83,-345.37,1254.5
379.0000000000,-433.32,-362.88,1297.6
380.0000000000,-459.14,-380.62,1341.1
381.0000000000,-485.33,-398.62,1385.3
382.0000000000,-511.79,-416.78,1429.9
383.0000000000,-538.65,-435.23,1475.3
384.0000000000,-565.91,-453.95,1521.3
385.0000000000,-593.09,-472.57,1567.1
386.0000000000,-620.73,-491.53,1613.7
387.0000000000,-648.56,-510.59,1660.6
388.0000000000,-676.69,-529.88,1708.0
389.0000000000,-705.06,-549.30,1755.8
390.0000000000,-733.64,-568.88,1804.0
391.0000000000,-762.35,-588.49,1852.3
392.0000000000,-791.47,-608.44,1901.4
393.0000000000,-820.72,-628.45,1950.6
394.0000000000,-850.09,-648.53,2000.1
395.0000000000,-879.95,-668.99,2050.4
396.0000000000,-909.96,-689.52,2100.9
397.0000000000,-940.09,-710.11,2151.7
398.0000000000,-970.41,-730.83,2202.7
399.0000000000,-1001.0,-751.74,2254.2
400.0000000000,-1031.6,-772.61,2305.7
401.0000000000,-1062.5,-793.68,2357.6
402.0000000000,-1093.3,-814.71,2409.5
403.0000000000,-1124.1,-835.70,2461.3
404.0000000000,-1155.0,-856.71,2513.2
405.0000000000,-1186.3,-878.08,2565.8
406.0000000000,-1217.6,-899.42,2618.5
407.0000000000,-1249.1,-920.90,2671.5
408.0000000000,-1280.6,-942.34,2724.4
409.0000000000,-1312.1,-963.76,2777.4
410.0000000000,-1344.0,-985.51,2831.0
411.0000000000,-1375.6,-1006.9,2883.9
412.0000000000,-1407.1,-1028.4,2936.9
413.0000000000,-1439.0,-1050.0,2990.5
414.0000000000,-1470.7,-1071.5,3043.6
415.0000000000,-1502.5,-1093.2,3097.1
416.0000000000,-1534.5,-1114.9,3150.8
417.0000000000,-1566.3,-1136.5,3204.2
418.0000000000,-1597.8,-1157.8,3257.1
419.0000000000,-1629.6,-1179.4,3310.4
420.0000000000,-1661.5,-1201.0,3363.9
421.0000000000,-1693.2,-1222.5,3417.1
422.0000000000,-1724.7,-1243.8,3470.0
423.0000000000,-1756.2,-1265.1,3522.7
424.0000000000,-1787.5,-1286.3,3575.2
425.0000000000,-1819.0,-1307.6,3628.0
426.0000000000,-1850.0,-1328.5,3679.9
427.0000000000,-1881.2,-1349.6,3732.2
428.0000000000,-1912.4,-1370.7,3784.5
429.0000000000,-1943.6,-1391.8,3836.8
430.0000000000,-1974.5,-1412.7,3888.6
431.0000000000,-2005.0,-1433.3,3939.7
432.0000000000,-2035.8,-1454.1,3991.2
433.0000000000,-2066.0,-1474.4,4041.7
434.0000000000,-2095.7,-1494.4,4091.5
435.0000000000,-2125.7,-1514.6,4141.7
436.0000000000,-2155.5,-1534.7,4191.6
437.0000000000,-2185.4,-1554.9,4241.6
438.0000000000,-2215.0,-1574.8,4291.2
439.0000000000,-2244.0,-1594.2,4339.5
440.0000000000,-2273.0,-1613.7,4388.0
441.0000000000,-2301.7,-1633.1,4436.1
442.0000000000,-2330.5,-1652.4,4484.2
443.0000000000,-2358.5,-1671.2,4531.0
444.0000000000,-2386.4,-1689.9,4577.6
445.0000000000,-2414.5,-1708.8,4624.5
446.0000000000,-2441.9,-1727.1,4670.2
447.0000000000,-2469.2,-1745.4,4715.8
448.0000000000,-2496.0,-1763.3,4760.6
449.0000000000,-2522.6,-1781.1,4804.9
450.0000000000,-2549.2,-1798.9,4849.3
451.0000000000,-2575.3,-1816.3,4892.8
452.0000000000,-2601.3,-1833.7,4936.3
453.0000000000,-2626.1,-1850.2,4977.5
454.0000000000,-2650.9,-1866.6,5018.7
455.0000000000,-2675.7,-1883.1,5060.0
456.0000000000,-2699.8,-1899.1,5100.1
457.0000000000,-2723.9,-1915.1,5140.2
458.0000000000,-2747.6,-1930.9,5179.6
459.0000000000,-2770.5,-1946.0,5217.7
460.0000000000,-2793.3,-1961.1,5255.5
461.0000000000,-2816.0,-1976.1,5293.3
462.0000000000,-2838.0,-1990.7,5329.9
463.0000000000,-2859.8,-2005.1,5365.9
464.0000000000,-2880.7,-2018.8,5400.6
465.0000000000,-2901.6,-2032.5,5435.2
466.0000000000,-2922.3,-2046.2,5469.6
467.0000000000,-2942.2,-2059.3,5502.6
468.0000000000,-2961.6,-2072.0,5534.7
469.0000000000,-2980.8,-2084.6,5566.5
470.0000000000,-2999.8,-2097.0,5597.9
471.0000000000,-3018.0,-2108.9,5627.9
472.0000000000,-3035.7,-2120.4,5657.2
473.0000000000,-3053.1,-2131.7,5685.9
474.0000000000,-3069.9,-2142.6,5713.6
475.0000000000,-3086.4,-2153.4,5740.8
476.0000000000,-3102.6,-2163.9,5767.5
