time,ARROBS_HEAD_K:2_I:2_J:15,ARROBS_HEAD_K:2_I:2_J:9,ARROBS_HEAD_K:2_I:3_J:8,ARROBS_HEAD_K:2_I:9_J:1,ARROBS_HEAD_K:2_I:13_J:10,ARROBS_HEAD_K:2_I:15_J:16,ARROBS_HEAD_K:2_I:21_J:10,ARROBS_HEAD_K:2_I:22_J:15,ARROBS_HEAD_K:2_I:24_J:4,ARROBS_HEAD_K:2_I:26_J:6,ARROBS_HEAD_K:2_I:29_J:15,ARROBS_HEAD_K:2_I:33_J:7,ARROBS_HEAD_K:2_I:34_J:10,ARROBS_HEAD_K:0_I:2_J:15,ARROBS_HEAD_K:0_I:2_J:9,ARROBS_HEAD_K:0_I:3_J:8,ARROBS_HEAD_K:0_I:9_J:1,ARROBS_HEAD_K:0_I:13_J:10,ARROBS_HEAD_K:0_I:15_J:16,ARROBS_HEAD_K:0_I:21_J:10,ARROBS_HEAD_K:0_I:22_J:15,ARROBS_HEAD_K:0_I:24_J:4,ARROBS_HEAD_K:0_I:26_J:6,ARROBS_HEAD_K:0_I:29_J:15,ARROBS_HEAD_K:0_I:33_J:7,ARROBS_HEAD_K:0_I:34_J:10
5267.772150000,35.01002385,35.47608596,35.54149297,36.23867043,35.01579591,34.80092306,34.93510255,34.69201057,35.31800926,35.10265611,34.60163943,34.82870079,34.65040903,34.99194051,35.48605229,35.55176265,36.24864774,35.02534646,34.81026391,34.94462095,34.67935918,35.32825629,35.11224414,34.59003301,34.83803518,34.65979490
5367.772150000,35.01002383,35.47608592,35.54149293,36.23867040,35.01579588,34.80092305,34.93510252,34.69201055,35.31800924,35.10265608,34.60163941,34.82870076,34.65040900,34.99194048,35.48605224,35.55176260,36.24864775,35.02534641,34.81026391,34.94462093,34.67935916,35.32825627,35.11224412,34.59003298,34.83803515,34.65979488
5467.772150000,35.01002381,35.47608587,35.54149289,36.23867038,35.01579584,34.80092304,34.93510249,34.69201052,35.31800921,35.10265606,34.60163939,34.82870073,34.65040897,34.99194046,35.48605220,35.55176257,36.24864771,35.02534639,34.81026389,34.94462090,34.67935913,35.32825624,35.11224409,34.59003297,34.83803512,34.65979484
5567.772150000,35.01002377,35.47608577,35.54149280,36.23867032,35.01579578,34.80092301,34.93510243,34.69201047,35.31800915,35.10265600,34.60163935,34.82870067,34.65040890,34.99194041,35.48605209,35.55176246,36.24864767,35.02534630,34.81026387,34.94462084,34.67935908,35.32825619,35.11224403,34.59003292,34.83803505,34.65979478
5667.772150000,35.01002375,35.47608575,35.54149277,36.23867031,35.01579576,34.80092300,34.93510241,34.69201045,35.31800914,35.10265599,34.60163934,34.82870065,34.65040888,34.99194040,35.48605208,35.55176245,36.24864764,35.02534630,34.81026386,34.94462082,34.67935907,35.32825617,35.11224402,34.59003292,34.83803504,34.65979475
5767.772150000,35.01001847,35.47607516,35.54148204,36.23866055,35.01578925,34.80091911,34.93509519,34.69200468,35.31800123,35.10264932,34.60163512,34.82869351,34.65040264,34.99193536,35.48604156,35.55175177,36.24863796,35.02533985,34.81026000,34.94461366,34.67935352,35.32824833,35.11223743,34.59002888,34.83802795,34.65978856
5867.772150000,35.01001842,35.47607513,35.54148208,36.23866052,35.01578912,34.80091906,34.93509510,34.69200463,35.31800109,35.10264915,34.60163500,34.82869350,34.65040256,34.99193512,35.48604113,35.55175143,36.24863759,35.02533949,34.81025984,34.94461331,34.67935326,35.32824791,35.11223701,34.59002862,34.83802768,34.65978827
5967.772150000,35.01001839,35.47607510,35.54148206,36.23866046,35.01578909,34.80091904,34.93509507,34.69200461,35.31800103,35.10264910,34.60163496,34.82869348,34.65040254,34.99193526,35.48604148,35.55175179,36.24863785,35.02533967,34.81025992,34.94461352,34.67935344,35.32824812,35.11223718,34.59002871,34.83802791,34.65978844
6067.772150000,35.01001837,35.47607510,35.54148206,36.23866041,35.01578906,34.80091902,34.93509505,34.69200460,35.31800100,35.10264907,34.60163493,34.82869347,34.65040253,34.99193520,35.48604137,35.55175168,36.24863775,35.02533959,34.81025988,34.94461344,34.67935337,35.32824802,35.11223709,34.59002864,34.83802783,34.65978838
6167.772150000,35.01001834,35.47607508,35.54148204,36.23866032,35.01578902,34.80091898,34.93509501,34.69200458,35.31800091,35.10264899,34.60163488,34.82869345,34.65040251,34.99193519,35.48604141,35.55175173,36.24863766,35.02533957,34.81025984,34.94461342,34.67935339,35.32824796,35.11223704,34.59002861,34.83802784,34.65978837
6267.772150000,35.01001833,35.47607508,35.54148204,36.23866028,35.01578900,34.80091897,34.93509500,34.69200457,35.31800089,35.10264897,34.60163487,34.82869344,34.65040250,34.99193517,35.48604138,35.55175170,36.24863764,35.02533955,34.81025984,34.94461340,34.67935337,35.32824793,35.11223700,34.59002859,34.83802783,34.65978837
6367.772150000,35.01001511,35.47607327,35.54147990,36.23865037,35.01578544,34.80091492,34.93509164,34.69200253,35.31799370,35.10264241,34.60163099,34.82869105,34.65040048,34.99193209,35.48603961,35.55174962,36.24862782,35.02533598,34.81025583,34.94461006,34.67935140,35.32824076,35.11223048,34.59002480,34.83802547,34.65978636
6467.772150000,35.01001509,35.47607323,35.54147984,36.23865032,35.01578545,34.80091489,34.93509164,34.69200250,35.31799373,35.10264242,34.60163101,34.82869101,34.65040046,34.99193204,35.48603955,35.55174952,36.24862765,35.02533596,34.81025575,34.94461002,34.67935136,35.32824071,35.11223042,34.59002479,34.83802541,34.65978632
6567.772150000,35.01001503,35.47607312,35.54147968,36.23865018,35.01578546,34.80091485,34.93509163,34.69200245,35.31799377,35.10264244,34.60163107,34.82869092,34.65040040,34.99193200,35.48603945,35.55174937,36.24862755,35.02533599,34.81025571,34.94461003,34.67935134,35.32824079,35.11223047,34.59002490,34.83802532,34.65978628
6667.772150000,35.01001501,35.47607309,35.54147963,36.23865015,35.01578546,34.80091483,34.93509162,34.69200243,35.31799379,35.10264245,34.60163108,34.82869089,34.65040038,34.99193197,35.48603941,35.55174932,36.24862749,35.02533598,34.81025570,34.94461002,34.67935128,35.32824079,35.11223046,34.59002488,34.83802529,34.65978625
6767.772150000,35.01001495,35.47607298,35.54147949,36.23865003,35.01578544,34.80091479,34.93509160,34.69200236,35.31799382,35.10264246,34.60163111,34.82869080,34.65040031,34.99193192,35.48603930,35.55174917,36.24862737,35.02533597,34.81025564,34.94461000,34.67935126,35.32824083,35.11223047,34.59002493,34.83802519,34.65978619
6867.772150000,35.01001494,35.47607295,35.54147946,36.23865001,35.01578543,34.80091478,34.93509160,34.69200235,35.31799383,35.10264246,34.60163112,34.82869077,34.65040029,34.99193190,35.48603927,35.55174914,36.24862735,35.02533596,34.81025565,34.94460999,34.67935121,35.32824084,35.11223047,34.59002492,34.83802517,34.65978616
6967.772150000,35.01001487,35.47607281,35.54147929,36.23864989,35.01578540,34.80091472,34.93509156,34.69200227,35.31799387,35.10264246,34.60163114,34.82869066,34.65040019,34.99193183,35.48603913,35.55174896,36.24862723,35.02533593,34.81025558,34.94460996,34.67935117,35.32824088,35.11223048,34.59002495,34.83802505,34.65978607
7067.772150000,35.01001486,35.47607279,35.54147926,36.23864987,35.01578539,34.80091473,34.93509156,34.69200226,35.31799387,35.10264246,34.60163114,34.82869064,34.65040017,34.99193182,35.48603911,35.55174894,36.24862721,35.02533592,34.81025559,34.94460996,34.67935113,35.32824088,35.11223048,34.59002494,34.83802503,34.65978604
7167.772150000,35.01001475,35.47607256,35.54147900,36.23864969,35.01578531,34.80091464,34.93509149,34.69200213,35.31799390,35.10264245,34.60163114,34.82869044,34.65039999,34.99193172,35.48603888,35.55174867,36.24862704,35.02533584,34.81025552,34.94460989,34.67935103,35.32824092,35.11223047,34.59002496,34.83802483,34.65978587
7267.772150000,35.01001474,35.47607254,35.54147898,36.23864968,35.01578530,34.80091465,34.93509148,34.69200213,35.31799390,35.10264245,34.60163114,34.82869043,34.65039997,34.99193170,35.48603886,35.55174865,36.24862702,35.02533583,34.81025551,34.94460988,34.67935100,35.32824091,35.11223047,34.59002495,34.83802482,34.65978585
7367.772150000,35.01001325,35.47606913,35.54147537,36.23864733,35.01578372,34.80091357,34.93509017,34.69200041,35.31799365,35.10264201,34.60163075,34.82868760,34.65039732,34.99193026,35.48603545,35.55174503,36.24862468,35.02533427,34.81025444,34.94460860,34.67934933,35.32824071,35.11223006,34.59002460,34.83802199,34.65978318
7467.772150000,35.01001331,35.47606893,35.54147555,36.23864692,35.01578318,34.80091336,34.93508918,34.69200047,35.31799169,35.10264108,34.60162992,34.82868760,34.65039763,34.99193032,35.48603523,35.55174521,36.24862426,35.02533371,34.81025422,34.94460759,34.67934939,35.32823872,35.11222912,34.59002377,34.83802197,34.65978348
7567.772150000,35.01001327,35.47606891,35.54147550,36.23864685,35.01578317,34.80091336,34.93508915,34.69200043,35.31799167,35.10264103,34.60162991,34.82868759,34.65039762,34.99193029,35.48603521,35.55174516,36.24862420,35.02533369,34.81025422,34.94460755,34.67934936,35.32823867,35.11222906,34.59002376,34.83802196,34.65978348
7667.772150000,35.01001324,35.47606889,35.54147548,36.23864680,35.01578316,34.80091334,34.93508914,34.69200040,35.31799165,35.10264100,34.60162990,34.82868758,34.65039762,34.99193027,35.48603519,35.55174514,36.24862415,35.02533369,34.81025419,34.94460754,34.67934933,35.32823867,35.11222904,34.59002376,34.83802196,34.65978347
7767.772150000,35.01001321,35.47606886,35.54147544,36.23864673,35.01578315,34.80091334,34.93508911,34.69200036,35.31799163,35.10264095,34.60162989,34.82868757,34.65039760,34.99193022,35.48603516,35.55174509,36.24862407,35.02533367,34.81025419,34.94460752,34.67934929,35.32823864,35.11222898,34.59002375,34.83802194,34.65978346
7867.772150000,35.01001318,35.47606885,35.54147542,36.23864669,35.01578314,34.80091331,34.93508910,34.69200034,35.31799161,35.10264092,34.60162988,34.82868757,34.65039760,34.99193021,35.48603515,35.55174508,36.24862403,35.02533366,34.81025417,34.94460750,34.67934927,35.32823863,35.11222896,34.59002373,34.83802194,34.65978345
7967.772150000,35.01001315,35.47606882,35.54147537,36.23864662,35.01578312,34.80091331,34.93508908,34.69200030,35.31799159,35.10264087,34.60162986,34.82868755,34.65039758,34.99193016,35.48603512,35.55174503,36.24862396,35.02533364,34.81025416,34.94460748,34.67934922,35.32823860,35.11222891,34.59002372,34.83802192,34.65978344
8067.772150000,35.01001312,35.47606881,35.54147535,36.23864658,35.01578310,34.80091328,34.93508907,34.69200027,35.31799157,35.10264085,34.60162985,34.82868754,34.65039757,34.99193015,35.48603511,35.55174501,36.24862392,35.02533363,34.81025415,34.94460746,34.67934920,35.32823859,35.11222888,34.59002371,34.83802192,34.65978343
8167.772150000,35.01001309,35.47606878,35.54147531,36.23864652,35.01578308,34.80091327,34.93508904,34.69200024,35.31799154,35.10264080,34.60162983,34.82868753,34.65039755,34.99193011,35.48603508,35.55174497,36.24862385,35.02533361,34.81025412,34.94460744,34.67934917,35.32823856,35.11222883,34.59002370,34.83802190,34.65978341
8267.772150000,35.01001307,35.47606876,35.54147529,36.23864648,35.01578307,34.80091326,34.93508903,34.69200022,35.31799153,35.10264078,34.60162983,34.82868752,34.65039754,34.99193009,35.48603507,35.55174495,36.24862382,35.02533360,34.81025413,34.94460743,34.67934915,35.32823854,35.11222881,34.59002368,34.83802190,34.65978340
8367.772150000,35.01001304,35.47606873,35.54147525,36.23864643,35.01578305,34.80091324,34.93508901,34.69200018,35.31799150,35.10264073,34.60162981,34.82868750,34.65039752,34.99193006,35.48603503,35.55174491,36.24862376,35.02533358,34.81025409,34.94460741,34.67934911,35.32823852,35.11222876,34.59002367,34.83802187,34.65978338
8467.772150000,35.01001302,35.47606872,35.54147523,36.23864639,35.01578304,34.80091323,34.93508900,34.69200016,35.31799148,35.10264071,34.60162980,34.82868749,34.65039751,34.99193004,35.48603502,35.55174489,36.24862373,35.02533357,34.81025410,34.94460740,34.67934910,35.32823850,35.11222874,34.59002365,34.83802187,34.65978337
8567.772150000,35.01001299,35.47606869,35.54147520,36.23864634,35.01578302,34.80091321,34.93508898,34.69200013,35.31799146,35.10264067,34.60162978,34.82868747,34.65039749,34.99193001,35.48603499,35.55174485,36.24862367,35.02533354,34.81025406,34.94460738,34.67934906,35.32823847,35.11222870,34.59002365,34.83802184,34.65978335
8667.772150000,35.01001297,35.47606867,35.54147517,36.23864630,35.01578300,34.80091320,34.93508896,34.69200012,35.31799144,35.10264064,34.60162977,34.82868746,34.65039747,34.99193000,35.48603498,35.55174483,36.24862364,35.02533353,34.81025407,34.94460737,34.67934905,35.32823846,35.11222867,34.59002362,34.83802184,34.65978334
8767.772150000,35.01001295,35.47606865,35.54147514,36.23864626,35.01578298,34.80091318,34.93508895,34.69200009,35.31799141,35.10264061,34.60162975,34.82868745,34.65039746,34.99192997,35.48603495,35.55174480,36.24862359,35.02533351,34.81025403,34.94460735,34.67934902,35.32823843,35.11222864,34.59002362,34.83802182,34.65978332
8867.772150000,35.01001292,35.47606863,35.54147512,36.23864621,35.01578297,34.80091317,34.93508893,34.69200007,35.31799139,35.10264058,34.60162974,34.82868743,34.65039744,34.99192995,35.48603493,35.55174477,36.24862355,35.02533350,34.81025404,34.94460733,34.67934900,35.32823841,35.11222861,34.59002359,34.83802181,34.65978330
8967.772150000,35.01001290,35.47606861,35.54147509,36.23864618,35.01578295,34.80091315,34.93508892,34.69200005,35.31799137,35.10264055,34.60162972,34.82868742,34.65039743,34.99192993,35.48603491,35.55174475,36.24862351,35.02533348,34.81025401,34.94460732,34.67934898,35.32823839,35.11222858,34.59002359,34.83802179,34.65978329
9067.772150000,35.01001288,35.47606858,35.54147506,36.23864613,35.01578293,34.80091314,34.93508890,34.69200002,35.31799134,35.10264052,34.60162971,34.82868740,34.65039741,34.99192991,35.48603489,35.55174472,36.24862347,35.02533346,34.81025400,34.94460730,34.67934896,35.32823836,35.11222855,34.59002356,34.83802178,34.65978327
9167.772150000,35.01001286,35.47606856,35.54147504,36.23864610,35.01578292,34.80091313,34.93508889,34.69200001,35.31799132,35.10264049,34.60162969,34.82868739,34.65039740,34.99192989,35.48603487,35.55174470,36.24862343,35.02533344,34.81025399,34.94460729,34.67934894,35.32823834,35.11222852,34.59002356,34.83802176,34.65978325
9267.772150000,35.01001283,35.47606853,35.54147500,36.23864603,35.01578289,34.80091311,34.93508886,34.69199998,35.31799129,35.10264045,34.60162967,34.82868736,34.65039737,34.99192986,35.48603483,35.55174465,36.24862337,35.02533342,34.81025396,34.94460726,34.67934891,35.32823831,35.11222848,34.59002353,34.83802175,34.65978323
9367.772150000,35.01001282,35.47606851,35.54147498,36.23864601,35.01578288,34.80091309,34.93508885,34.69199996,35.31799127,35.10264043,34.60162966,34.82868735,34.65039736,34.99192985,35.48603482,35.55174464,36.24862335,35.02533341,34.81025396,34.94460725,34.67934890,35.32823829,35.11222846,34.59002353,34.83802173,34.65978322
9467.772150000,35.01001276,35.47606845,35.54147490,36.23864589,35.01578282,34.80091305,34.93508880,34.69199991,35.31799120,35.10264034,34.60162962,34.82868730,34.65039731,34.99192979,35.48603475,35.55174456,36.24862323,35.02533336,34.81025390,34.94460720,34.67934884,35.32823822,35.11222837,34.59002347,34.83802169,34.65978318
9567.772150000,35.01001275,35.47606844,35.54147489,36.23864587,35.01578282,34.80091304,34.93508879,34.69199990,35.31799119,35.10264033,34.60162961,34.82868729,34.65039730,34.99192978,35.48603474,35.55174455,36.24862321,35.02533335,34.81025390,34.94460719,34.67934883,35.32823821,35.11222836,34.59002348,34.83802167,34.65978316
9667.772150000,35.01001252,35.47606815,35.54147457,36.23864540,35.01578260,34.80091286,34.93508858,34.69199967,35.31799089,35.10264000,34.60162943,34.82868709,34.65039710,34.99192956,35.48603446,35.55174423,36.24862274,35.02533313,34.81025371,34.94460699,34.67934861,35.32823791,35.11222802,34.59002329,34.83802148,34.65978297
9767.772150000,35.01001251,35.47606815,35.54147456,36.23864539,35.01578259,34.80091285,34.93508858,34.69199967,35.31799088,35.10263999,34.60162943,34.82868708,34.65039710,34.99192955,35.48603445,35.55174422,36.24862273,35.02533312,34.81025371,34.94460698,34.67934861,35.32823790,35.11222801,34.59002330,34.83802146,34.65978296
9867.772150000,35.01000321,35.47605420,35.54146001,36.23862436,35.01577189,34.80090412,34.93507738,34.69199083,35.31797557,35.10262602,34.60162119,34.82867614,34.65038776,34.99192062,35.48602062,35.55172977,36.24860188,35.02532252,34.81024506,34.94459588,34.67934001,35.32822271,35.11221416,34.59001527,34.83801062,34.65977371
9967.772150000,35.01000320,35.47605420,35.54146001,36.23862437,35.01577189,34.80090412,34.93507738,34.69199082,35.31797557,35.10262603,34.60162119,34.82867614,34.65038775,34.99192057,35.48602052,35.55172967,36.24860174,35.02532244,34.81024500,34.94459581,34.67934002,35.32822261,35.11221408,34.59001528,34.83801054,34.65977364
10000.00000000,35.01000318,35.47605417,35.54145997,36.23862434,35.01577184,34.80090407,34.93507736,34.69199082,35.31797553,35.10262603,34.60162118,34.82867609,34.65038768,34.99192051,35.48602039,35.55172954,36.24860154,35.02532231,34.81024490,34.94459569,34.67934005,35.32822245,35.11221396,34.59001535,34.83801041,34.65977349
10001.00000000,35.00526172,35.47111799,35.53651914,36.23367507,35.01084495,34.79606490,34.93015046,34.68723178,35.31303140,35.09768225,34.59685333,34.82359525,34.64516258,34.98714018,35.48106930,35.54677590,36.24364410,35.02037616,34.80534413,34.93964956,34.67454216,35.32326706,35.10725920,34.58521105,34.83298504,34.65467332
10002.00000000,35.00078052,35.46632088,35.53171440,36.22885812,35.00606186,34.79143565,34.92536617,34.68271618,35.30821663,35.09286393,34.59232440,34.81865362,34.64015493,34.98266145,35.47626594,35.54196722,36.23882779,35.01558259,34.80065210,34.93485543,34.67002822,35.31845237,35.10244343,34.58068502,34.82807141,34.64968928
10003.00000000,34.99654091,35.46168241,35.52706348,36.22418788,35.00144884,34.78702587,34.92075069,34.67843860,35.30354855,35.08819875,34.58802428,34.81385883,34.63534256,34.97845421,35.47161770,35.53730986,36.23415729,35.01095241,34.79617621,34.93022372,34.66577582,35.31378327,35.09777568,34.57641322,34.82328942,34.64486410
10004.00000000,34.99251324,35.45719718,35.52256078,36.21965534,34.99699759,34.78281765,34.91629553,34.67436515,35.29901915,35.08367200,34.58392641,34.80921536,34.63071829,34.97448063,35.46712010,35.53279872,36.22962496,35.00648130,34.79190550,34.92574990,34.66174902,35.30925277,35.09324759,34.57236265,34.81864581,34.64020954
10005.00000000,34.98868541,35.45286921,35.51821026,36.21526317,34.99271132,34.77880613,34.91200323,34.67048515,35.29463074,35.07928589,34.58002174,34.80473353,34.62629021,34.97072024,35.46277750,35.52843783,36.22523290,35.00217324,34.78783658,34.92143747,34.65792880,35.30486306,35.08886063,34.56851659,34.81415355,34.63573978
10006.00000000,34.98506007,35.44871257,35.51402607,36.21102398,34.98860786,34.77499989,34.90789162,34.66680913,35.29039811,35.07506410,34.57631657,34.80043659,34.62209305,34.96716969,35.45860449,35.52424164,36.22099387,34.99804462,34.78397747,34.91730258,34.65431662,35.30062809,35.08463291,34.56487545,34.80983619,34.63148490
10007.00000000,34.98162212,35.44472105,35.51000224,36.20693077,34.98467618,34.77138454,34.90394909,34.66331420,35.28631323,35.07098894,34.57279669,34.79631894,34.61809883,34.96381024,35.45459529,35.52020446,36.21690077,34.99408804,34.78031494,34.91333742,34.65089188,35.29654080,35.08055450,34.56142246,34.80569256,34.62743528
10008.00000000,34.97836936,35.44089909,35.50614358,36.20298757,34.98092227,34.76796043,34.90018138,34.66000327,35.28238133,35.06707127,34.56946224,34.79238909,34.61432254,34.96063717,35.45075477,35.51633136,36.21295763,34.99030835,34.77684815,34.90954653,34.64765158,35.29260585,35.07663153,34.55815511,34.80173185,34.62359939
10009.00000000,34.97529120,35.43724126,35.50244508,36.19918878,34.97734111,34.76471807,34.89658358,34.65686681,35.27859760,35.06330762,34.56630442,34.78864447,34.61075887,34.95763832,35.44707780,35.51261753,36.20915880,34.98670066,34.77356710,34.90592487,34.64458487,35.28881833,35.07286046,34.55506309,34.79795250,34.61997391
10010.00000000,34.97239778,35.43376235,35.49892167,36.19554899,34.97394597,34.76166779,34.89316844,34.65391341,35.27497717,35.05971149,34.56333399,34.78509996,34.60741470,34.95482294,35.44357953,35.50907835,36.20551909,34.98327941,34.77048225,34.90248661,34.64170089,35.28519363,35.06925659,34.55215690,34.79437142,34.61657071
10011.00000000,34.96967448,35.43045217,35.49556367,36.19205720,34.97072665,34.75879713,34.88992633,34.65113211,35.27151097,35.05627636,34.56054013,34.78174711,34.60428162,34.95217594,35.44024977,35.50570400,36.20202771,34.98003410,34.76758001,34.89922136,34.63898628,35.28172229,35.06581165,34.54942397,34.79098016,34.61337906
10012.00000000,34.96712802,35.42731901,35.49238029,36.18872548,34.96769223,34.75611175,34.88686571,34.64852727,35.26820891,35.05301128,34.55792607,34.77859219,34.60135955,34.94970296,35.43709739,35.50250401,36.19869518,34.97697380,34.76486624,34.89613796,34.63644629,35.27841435,35.06253584,34.54686926,34.78778738,34.61040299
10013.00000000,34.96474885,35.42435784,35.48936632,36.18554538,34.96483509,34.75360308,34.88397955,34.64608975,35.26506605,35.04990963,34.55548681,34.77563169,34.59864120,34.94739514,35.43411733,35.49947353,36.19551550,34.97409228,34.76233260,34.89323034,34.63407213,35.27526535,35.05942394,34.54448600,34.78478873,34.60763419
